u,v,z
1116.0,100.0,60.451744079589844
1125.0,100.0,62.41888427734375
1126.0,100.0,62.77241897583008
830.0,101.0,31.68531608581543
833.0,101.0,31.74582290649414
839.0,101.0,31.024999618530273
843.0,101.0,31.356609344482422
876.0,101.0,35.776676177978516
934.0,101.0,47.6794319152832
937.0,101.0,48.16290283203125
938.0,101.0,48.32624816894531
959.0,101.0,48.87083435058594
962.0,101.0,48.775245666503906
983.0,101.0,43.123809814453125
1098.0,101.0,59.79938507080078
1100.0,101.0,60.52510452270508
1101.0,101.0,60.4884033203125
1112.0,101.0,60.4884033203125
1114.0,101.0,60.4884033203125
1115.0,101.0,60.52510452270508
1119.0,101.0,60.41512680053711
1152.0,101.0,66.76396942138672
1153.0,101.0,66.40837097167969
871.0,102.0,35.096893310546875
878.0,102.0,35.283119201660156
892.0,102.0,37.69666290283203
937.0,102.0,48.2094612121582
940.0,102.0,48.349674224853516
942.0,102.0,48.467140197753906
945.0,102.0,48.58517837524414
947.0,102.0,48.68002700805664
949.0,102.0,48.68002700805664
951.0,102.0,48.72758865356445
954.0,102.0,48.822994232177734
956.0,102.0,48.89479064941406
976.0,102.0,40.98002243041992
981.0,102.0,43.235965728759766
983.0,102.0,43.123809814453125
984.0,102.0,43.198516845703125
986.0,102.0,43.32987594604492
1099.0,102.0,60.05139923095703
1131.0,102.0,63.775814056396484
1148.0,102.0,66.01282501220703
1149.0,102.0,66.10031127929688
862.0,103.0,32.984580993652344
866.0,103.0,33.505332946777344
888.0,103.0,37.5264778137207
902.0,103.0,36.929054260253906
904.0,103.0,37.03875732421875
933.0,103.0,47.70223617553711
935.0,103.0,47.931461334228516
948.0,103.0,48.75140380859375
950.0,103.0,48.775245666503906
953.0,103.0,48.846900939941406
955.0,103.0,48.89479064941406
957.0,103.0,48.89479064941406
959.0,103.0,48.75140380859375
962.0,103.0,48.6325569152832
978.0,103.0,41.01372146606445
980.0,103.0,40.82905197143555
1023.0,103.0,47.339996337890625
1115.0,103.0,61.57122039794922
1128.0,103.0,63.9393424987793
1130.0,103.0,64.39340209960938
1132.0,103.0,64.06253814697266
1144.0,103.0,65.6651611328125
1145.0,103.0,66.18804168701172
812.0,104.0,27.141597747802734
840.0,104.0,32.71412658691406
843.0,104.0,32.72486114501953
845.0,104.0,31.990177154541016
849.0,104.0,32.00044250488281
852.0,104.0,31.990177154541016
856.0,104.0,32.64987564086914
859.0,104.0,32.61784744262695
874.0,104.0,35.64881134033203
877.0,104.0,35.48394775390625
933.0,104.0,47.725059509277344
935.0,104.0,47.793663024902344
936.0,104.0,48.046905517578125
938.0,104.0,48.23277282714844
940.0,104.0,48.39659118652344
942.0,104.0,48.467140197753906
943.0,104.0,48.561527252197266
944.0,104.0,48.467140197753906
948.0,104.0,48.467140197753906
952.0,104.0,48.53789520263672
953.0,104.0,48.79910659790039
955.0,104.0,48.822994232177734
956.0,104.0,48.561527252197266
958.0,104.0,48.75140380859375
971.0,104.0,40.43185043334961
972.0,104.0,40.39909744262695
974.0,104.0,40.77897644042969
977.0,104.0,40.530426025390625
982.0,104.0,43.10517501831055
985.0,104.0,43.27348327636719
987.0,104.0,43.4620361328125
1096.0,104.0,60.3420295715332
1101.0,104.0,60.451744079589844
1126.0,104.0,63.57257843017578
1127.0,104.0,64.22754669189453
1128.0,104.0,63.57257843017578
1129.0,104.0,63.775814056396484
1130.0,104.0,64.35185241699219
1139.0,104.0,64.06253814697266
1142.0,104.0,65.27838897705078
796.0,105.0,26.255691528320312
798.0,105.0,26.290294647216797
805.0,105.0,27.053260803222656
819.0,105.0,26.556276321411133
827.0,105.0,31.189924240112305
830.0,105.0,31.68531608581543
833.0,105.0,31.366470336914062
834.0,105.0,30.976823806762695
871.0,105.0,34.93708419799805
934.0,105.0,47.931461334228516
935.0,105.0,47.725059509277344
936.0,105.0,47.931461334228516
937.0,105.0,48.093238830566406
938.0,105.0,48.23277282714844
940.0,105.0,48.27946472167969
942.0,105.0,48.467140197753906
943.0,105.0,48.53789520263672
947.0,105.0,48.70379638671875
949.0,105.0,48.775245666503906
950.0,105.0,48.79910659790039
951.0,105.0,48.75140380859375
953.0,105.0,48.79910659790039
954.0,105.0,48.822994232177734
956.0,105.0,48.846900939941406
957.0,105.0,48.79910659790039
959.0,105.0,48.846900939941406
961.0,105.0,48.656280517578125
962.0,105.0,48.68002700805664
976.0,105.0,41.612586975097656
977.0,105.0,40.49751281738281
979.0,105.0,40.66260528564453
983.0,105.0,43.21723175048828
985.0,105.0,43.386417388916016
1107.0,105.0,62.14665222167969
1126.0,105.0,64.47664642333984
1127.0,105.0,64.31036376953125
1130.0,105.0,63.98035430908203
1135.0,105.0,63.816619873046875
1140.0,105.0,65.9255599975586
1143.0,105.0,66.98816680908203
1144.0,105.0,66.01282501220703
1147.0,105.0,66.23198699951172
785.0,106.0,24.89278221130371
811.0,106.0,30.428730010986328
812.0,106.0,29.756973266601562
841.0,106.0,32.80018997192383
844.0,106.0,32.84339141845703
857.0,106.0,33.23738098144531
861.0,106.0,33.292850494384766
865.0,106.0,33.595611572265625
935.0,106.0,47.90843963623047
938.0,106.0,48.16290283203125
939.0,106.0,48.256107330322266
941.0,106.0,48.32624816894531
942.0,106.0,48.467140197753906
943.0,106.0,48.514286041259766
944.0,106.0,48.514286041259766
945.0,106.0,48.58517837524414
948.0,106.0,48.72758865356445
949.0,106.0,48.656280517578125
950.0,106.0,48.79910659790039
951.0,106.0,48.656280517578125
952.0,106.0,48.70379638671875
953.0,106.0,48.91876983642578
954.0,106.0,48.72758865356445
955.0,106.0,48.91876983642578
957.0,106.0,48.846900939941406
958.0,106.0,48.79910659790039
961.0,106.0,48.70379638671875
1094.0,106.0,60.59864807128906
1095.0,106.0,60.857460021972656
1096.0,106.0,60.23271560668945
1099.0,106.0,60.820350646972656
1100.0,106.0,60.74626922607422
1103.0,106.0,60.857460021972656
1104.0,106.0,61.15596389770508
1106.0,106.0,60.89461135864258
1110.0,106.0,61.7618408203125
1115.0,106.0,61.30631637573242
1127.0,106.0,64.81181335449219
1130.0,106.0,64.72769165039062
1143.0,106.0,65.88201904296875
1144.0,106.0,66.14414978027344
1147.0,106.0,66.27599334716797
1148.0,106.0,66.58570098876953
1153.0,106.0,66.58570098876953
788.0,107.0,24.8493709564209
791.0,107.0,24.82463264465332
821.0,107.0,29.09724998474121
829.0,107.0,31.675254821777344
845.0,107.0,32.041561126708984
849.0,107.0,32.66056823730469
853.0,107.0,32.585880279541016
891.0,107.0,37.825321197509766
892.0,107.0,38.24592590332031
893.0,107.0,38.31938934326172
895.0,107.0,38.407920837402344
896.0,107.0,38.09983825683594
899.0,107.0,37.92599868774414
901.0,107.0,37.357818603515625
902.0,107.0,36.9564208984375
903.0,107.0,36.6845817565918
905.0,107.0,36.536766052246094
906.0,107.0,36.456642150878906
907.0,107.0,36.5100212097168
908.0,107.0,37.83967208862305
909.0,107.0,37.911582946777344
910.0,107.0,36.52338790893555
912.0,107.0,37.03875732421875
914.0,107.0,36.970115661621094
915.0,107.0,36.98382568359375
917.0,107.0,37.121463775634766
920.0,107.0,37.23231506347656
922.0,107.0,38.20198059082031
934.0,107.0,47.862464904785156
935.0,107.0,47.885440826416016
937.0,107.0,48.023773193359375
938.0,107.0,48.07006072998047
939.0,107.0,48.3028450012207
940.0,107.0,48.32624816894531
941.0,107.0,48.42008590698242
942.0,107.0,48.53789520263672
943.0,107.0,48.443599700927734
945.0,107.0,48.6325569152832
948.0,107.0,48.72758865356445
951.0,107.0,48.87083435058594
953.0,107.0,48.822994232177734
955.0,107.0,48.846900939941406
957.0,107.0,48.87083435058594
981.0,107.0,42.735809326171875
987.0,107.0,43.4241943359375
989.0,107.0,43.61406707763672
1063.0,107.0,55.78600311279297
1094.0,107.0,60.6354866027832
1095.0,107.0,61.04368209838867
1097.0,107.0,60.74626922607422
1099.0,107.0,60.451744079589844
1100.0,107.0,60.6354866027832
1101.0,107.0,60.56185531616211
1103.0,107.0,60.783287048339844
1104.0,107.0,61.68545150756836
1105.0,107.0,60.93181228637695
1106.0,107.0,60.857460021972656
1110.0,107.0,61.006343841552734
1126.0,107.0,64.81181335449219
1128.0,107.0,65.15047454833984
1129.0,107.0,64.68571472167969
1130.0,107.0,63.775814056396484
1131.0,107.0,65.6651611328125
1132.0,107.0,64.98069763183594
1136.0,107.0,65.53572845458984
1141.0,107.0,66.01282501220703
1145.0,107.0,66.98816680908203
1147.0,107.0,66.27599334716797
1149.0,107.0,66.98816680908203
1154.0,107.0,67.85399627685547
1156.0,107.0,66.94320678710938
772.0,108.0,23.046527862548828
812.0,108.0,30.345413208007812
815.0,108.0,30.428730010986328
825.0,108.0,31.11209487915039
832.0,108.0,31.11209487915039
835.0,108.0,30.996076583862305
870.0,108.0,34.97383499145508
876.0,108.0,35.32059860229492
877.0,108.0,35.58522033691406
879.0,108.0,35.49657440185547
881.0,108.0,35.48394775390625
893.0,108.0,37.897178649902344
896.0,108.0,37.65397262573242
897.0,108.0,37.42790985107422
900.0,108.0,36.80641174316406
901.0,108.0,37.38582229614258
902.0,108.0,37.0800666809082
903.0,108.0,36.81999969482422
904.0,108.0,36.725101470947266
905.0,108.0,36.91538619995117
907.0,108.0,36.443321228027344
908.0,108.0,36.376869201660156
909.0,108.0,37.88278579711914
911.0,108.0,36.56355285644531
912.0,108.0,37.68242263793945
917.0,108.0,37.1076545715332
919.0,108.0,37.218421936035156
921.0,108.0,37.39984130859375
936.0,108.0,47.74790573120117
938.0,108.0,48.256107330322266
940.0,108.0,48.32624816894531
942.0,108.0,48.49070358276367
947.0,108.0,48.68002700805664
949.0,108.0,48.822994232177734
951.0,108.0,48.775245666503906
952.0,108.0,48.87083435058594
955.0,108.0,48.87083435058594
957.0,108.0,48.94277572631836
959.0,108.0,48.87083435058594
962.0,108.0,48.75140380859375
981.0,108.0,42.9566650390625
982.0,108.0,42.26498794555664
983.0,108.0,42.46290969848633
984.0,108.0,42.66269302368164
986.0,108.0,42.91969680786133
988.0,108.0,43.786380767822266
1093.0,108.0,58.91634750366211
1094.0,108.0,59.12588882446289
1095.0,108.0,60.3420295715332
1096.0,108.0,60.3420295715332
1103.0,108.0,61.87678527832031
1105.0,108.0,62.41888427734375
1115.0,108.0,63.25008010864258
1118.0,108.0,61.7236213684082
1121.0,108.0,62.81195068359375
1127.0,108.0,64.81181335449219
1128.0,108.0,65.15047454833984
1129.0,108.0,65.15047454833984
1130.0,108.0,65.2356948852539
1132.0,108.0,65.53572845458984
1133.0,108.0,65.32113647460938
1136.0,108.0,65.53572845458984
1138.0,108.0,65.53572845458984
1139.0,108.0,65.53572845458984
1140.0,108.0,65.79510498046875
1141.0,108.0,65.79510498046875
1142.0,108.0,65.36394500732422
1144.0,108.0,65.9255599975586
1146.0,108.0,66.89830780029297
1147.0,108.0,66.18804168701172
1151.0,108.0,67.48672485351562
1154.0,108.0,66.67471313476562
1156.0,108.0,67.90018463134766
751.0,109.0,21.922060012817383
753.0,109.0,21.9268798828125
756.0,109.0,22.15087127685547
759.0,109.0,22.259624481201172
787.0,109.0,26.542142868041992
789.0,109.0,26.842134475708008
792.0,109.0,26.958209991455078
795.0,109.0,26.88554573059082
807.0,109.0,29.311012268066406
818.0,109.0,29.95356559753418
853.0,109.0,33.789085388183594
862.0,109.0,34.25321960449219
867.0,109.0,35.776676177978516
868.0,109.0,35.789512634277344
869.0,109.0,35.80236053466797
870.0,109.0,35.509212493896484
871.0,109.0,35.776676177978516
872.0,109.0,34.45436096191406
873.0,109.0,35.07221221923828
875.0,109.0,35.40836715698242
876.0,109.0,35.58522033691406
877.0,109.0,35.64881134033203
879.0,109.0,35.69984817504883
880.0,109.0,35.687076568603516
882.0,109.0,36.33711242675781
883.0,109.0,35.661556243896484
884.0,109.0,36.113460540771484
885.0,109.0,35.931331634521484
887.0,109.0,37.65397262573242
890.0,109.0,37.66819381713867
892.0,109.0,38.05622863769531
895.0,109.0,38.52660369873047
896.0,109.0,37.88278579711914
897.0,109.0,38.57129669189453
899.0,109.0,37.68242263793945
902.0,109.0,37.17680740356445
903.0,109.0,38.012718200683594
905.0,109.0,38.0272102355957
906.0,109.0,36.5100212097168
907.0,109.0,37.16295623779297
908.0,109.0,38.05622863769531
911.0,109.0,39.13117980957031
912.0,109.0,37.76803207397461
913.0,109.0,39.31626892089844
921.0,109.0,38.856788635253906
934.0,109.0,47.6794319152832
936.0,109.0,47.81657409667969
937.0,109.0,48.023773193359375
938.0,109.0,48.23277282714844
939.0,109.0,48.16290283203125
940.0,109.0,48.32624816894531
942.0,109.0,48.39659118652344
945.0,109.0,48.561527252197266
946.0,109.0,48.656280517578125
947.0,109.0,48.6325569152832
949.0,109.0,48.561527252197266
950.0,109.0,48.561527252197266
951.0,109.0,48.75140380859375
953.0,109.0,48.775245666503906
955.0,109.0,48.822994232177734
956.0,109.0,48.608856201171875
957.0,109.0,48.846900939941406
958.0,109.0,48.846900939941406
959.0,109.0,48.608856201171875
961.0,109.0,48.467140197753906
962.0,109.0,48.75140380859375
975.0,109.0,41.285335540771484
976.0,109.0,41.09821701049805
977.0,109.0,42.69921875
980.0,109.0,41.857059478759766
984.0,109.0,41.945068359375
988.0,109.0,44.489463806152344
991.0,109.0,44.68878936767578
993.0,109.0,44.809242248535156
997.0,109.0,45.94443893432617
998.0,109.0,46.0717658996582
999.0,109.0,46.45802307128906
1002.0,109.0,46.69727325439453
1066.0,109.0,56.194576263427734
1067.0,109.0,56.00526428222656
1092.0,109.0,61.04368209838867
1095.0,109.0,61.15596389770508
1096.0,109.0,61.30631637573242
1099.0,109.0,61.381771087646484
1101.0,109.0,61.4195671081543
1104.0,109.0,61.34402084350586
1105.0,109.0,61.4195671081543
1107.0,109.0,61.30631637573242
1110.0,109.0,61.4195671081543
1114.0,109.0,63.73506546020508
1115.0,109.0,63.694366455078125
1116.0,109.0,64.22754669189453
1117.0,109.0,64.10371398925781
1118.0,109.0,63.98035430908203
1120.0,109.0,64.22754669189453
1122.0,109.0,64.39340209960938
1124.0,109.0,64.6019287109375
1126.0,109.0,64.68571472167969
1128.0,109.0,64.47664642333984
1130.0,109.0,65.10794830322266
1135.0,109.0,65.4926986694336
1140.0,109.0,65.79510498046875
1142.0,109.0,65.83853149414062
1144.0,109.0,66.49691772460938
1149.0,109.0,66.67471313476562
1151.0,109.0,66.8086929321289
1152.0,109.0,67.0331802368164
1153.0,109.0,67.53241729736328
774.0,110.0,25.303239822387695
803.0,110.0,28.240480422973633
840.0,110.0,32.66056823730469
842.0,110.0,32.628517150878906
843.0,110.0,32.897552490234375
845.0,110.0,32.83258056640625
846.0,110.0,32.735599517822266
849.0,110.0,33.41553497314453
850.0,110.0,33.96165466308594
852.0,110.0,33.96165466308594
853.0,110.0,33.70914840698242
855.0,110.0,33.789085388183594
859.0,110.0,34.11264419555664
861.0,110.0,34.3121337890625
863.0,110.0,34.85163497924805
864.0,110.0,34.59777069091797
866.0,110.0,35.61063003540039
867.0,110.0,35.72542190551758
868.0,110.0,35.29560470581055
869.0,110.0,35.815216064453125
872.0,110.0,35.53451156616211
873.0,110.0,35.30809783935547
875.0,110.0,35.20839309692383
877.0,110.0,35.661556243896484
879.0,110.0,35.866729736328125
881.0,110.0,35.8409538269043
882.0,110.0,35.98318099975586
885.0,110.0,35.87963104248047
887.0,110.0,36.6845817565918
889.0,110.0,37.55473327636719
890.0,110.0,38.012718200683594
892.0,110.0,38.3046760559082
895.0,110.0,37.868404388427734
904.0,110.0,38.216617584228516
906.0,110.0,38.3046760559082
908.0,110.0,38.3341178894043
910.0,110.0,38.0272102355957
911.0,110.0,38.94782257080078
912.0,110.0,39.23893737792969
913.0,110.0,37.983768463134766
935.0,110.0,47.97757339477539
936.0,110.0,47.954505920410156
937.0,110.0,48.00065994262695
938.0,110.0,48.046905517578125
939.0,110.0,48.093238830566406
940.0,110.0,48.2094612121582
941.0,110.0,48.2094612121582
942.0,110.0,48.3028450012207
943.0,110.0,48.49070358276367
945.0,110.0,48.39659118652344
946.0,110.0,48.72758865356445
947.0,110.0,48.514286041259766
948.0,110.0,48.53789520263672
949.0,110.0,48.70379638671875
951.0,110.0,48.561527252197266
952.0,110.0,48.656280517578125
953.0,110.0,48.608856201171875
955.0,110.0,48.6325569152832
956.0,110.0,48.608856201171875
957.0,110.0,48.608856201171875
958.0,110.0,48.561527252197266
959.0,110.0,48.514286041259766
962.0,110.0,48.349674224853516
963.0,110.0,48.39659118652344
996.0,110.0,45.8388671875
997.0,110.0,46.1143684387207
998.0,110.0,46.37162780761719
999.0,110.0,46.28555679321289
1002.0,110.0,46.82881546020508
1011.0,110.0,48.79910659790039
1064.0,110.0,55.78600311279297
1065.0,110.0,56.099761962890625
1066.0,110.0,56.099761962890625
1067.0,110.0,56.35332107543945
1068.0,110.0,56.41706848144531
1092.0,110.0,61.1934814453125
1094.0,110.0,59.513946533203125
1095.0,110.0,60.6354866027832
1096.0,110.0,61.15596389770508
1097.0,110.0,59.79938507080078
1098.0,110.0,59.76355743408203
1099.0,110.0,61.26865768432617
1100.0,110.0,60.01526641845703
1102.0,110.0,61.4195671081543
1104.0,110.0,61.34402084350586
1108.0,110.0,61.26865768432617
1111.0,110.0,62.340858459472656
1112.0,110.0,62.85152816772461
1115.0,110.0,64.02142333984375
1119.0,110.0,64.14493560791016
1127.0,110.0,65.62195587158203
1128.0,110.0,65.32113647460938
1129.0,110.0,65.7517318725586
1131.0,110.0,65.36394500732422
1132.0,110.0,65.7517318725586
1133.0,110.0,65.96916198730469
1143.0,110.0,66.27599334716797
1149.0,110.0,66.98816680908203
1153.0,110.0,67.39552307128906
1155.0,110.0,67.57817077636719
760.0,111.0,24.20416831970215
763.0,111.0,24.713918685913086
766.0,111.0,24.634571075439453
768.0,111.0,24.80611228942871
790.0,111.0,26.86382293701172
793.0,111.0,26.943645477294922
795.0,111.0,26.88554573059082
823.0,111.0,31.38620948791504
830.0,111.0,32.56460189819336
832.0,111.0,32.789405822753906
834.0,111.0,32.9518928527832
835.0,111.0,32.42697525024414
836.0,111.0,33.02827072143555
837.0,111.0,33.05015563964844
838.0,111.0,32.227909088134766
839.0,111.0,33.105003356933594
840.0,111.0,33.171058654785156
841.0,111.0,33.292850494384766
842.0,111.0,33.2263069152832
843.0,111.0,33.137996673583984
844.0,111.0,33.2263069152832
845.0,111.0,33.24845886230469
847.0,111.0,33.81199264526367
848.0,111.0,33.76620864868164
850.0,111.0,33.834930419921875
851.0,111.0,33.846412658691406
852.0,111.0,34.042789459228516
853.0,111.0,34.054412841796875
854.0,111.0,33.66364288330078
855.0,111.0,33.5165901184082
856.0,111.0,33.64093780517578
857.0,111.0,33.426734924316406
858.0,111.0,33.88090133666992
859.0,111.0,34.88820266723633
861.0,111.0,33.40434646606445
862.0,111.0,34.96157455444336
863.0,111.0,35.40836715698242
866.0,111.0,35.48394775390625
868.0,111.0,35.8409538269043
871.0,111.0,35.64881134033203
872.0,111.0,35.73822021484375
874.0,111.0,35.73822021484375
876.0,111.0,35.661556243896484
878.0,111.0,35.8409538269043
879.0,111.0,36.41671371459961
882.0,111.0,36.21836471557617
883.0,111.0,36.73862838745117
885.0,111.0,36.28424072265625
888.0,111.0,36.94272994995117
890.0,111.0,38.158138275146484
892.0,111.0,38.085289001464844
894.0,111.0,38.11439514160156
896.0,111.0,37.99823760986328
897.0,111.0,38.3341178894043
900.0,111.0,38.187355041503906
901.0,111.0,37.456016540527344
902.0,111.0,38.14354705810547
907.0,111.0,38.48201370239258
908.0,111.0,39.17728805541992
911.0,111.0,39.20808792114258
913.0,111.0,39.269832611083984
914.0,111.0,39.13117980957031
915.0,111.0,39.06986999511719
916.0,111.0,39.16190719604492
917.0,111.0,39.16190719604492
918.0,111.0,39.25437927246094
919.0,111.0,39.223506927490234
920.0,111.0,39.23893737792969
921.0,111.0,39.16190719604492
924.0,111.0,41.18305969238281
925.0,111.0,41.82196044921875
926.0,111.0,41.717010498046875
933.0,111.0,47.475189208984375
934.0,111.0,47.6794319152832
935.0,111.0,47.656654357910156
936.0,111.0,47.839508056640625
937.0,111.0,47.931461334228516
938.0,111.0,48.00065994262695
939.0,111.0,48.093238830566406
940.0,111.0,48.1396598815918
941.0,111.0,48.23277282714844
943.0,111.0,48.349674224853516
946.0,111.0,48.37311935424805
947.0,111.0,48.37311935424805
948.0,111.0,48.49070358276367
949.0,111.0,48.49070358276367
950.0,111.0,48.561527252197266
951.0,111.0,48.514286041259766
953.0,111.0,48.608856201171875
954.0,111.0,48.608856201171875
955.0,111.0,48.608856201171875
956.0,111.0,48.6325569152832
958.0,111.0,48.58517837524414
959.0,111.0,48.608856201171875
962.0,111.0,48.608856201171875
984.0,111.0,43.88269805908203
985.0,111.0,44.331275939941406
987.0,111.0,44.37071990966797
989.0,111.0,44.37071990966797
990.0,111.0,44.37071990966797
991.0,111.0,44.5291862487793
992.0,111.0,45.60831069946289
993.0,111.0,46.1143684387207
994.0,111.0,45.69187927246094
995.0,111.0,46.17841339111328
996.0,111.0,46.26408767700195
997.0,111.0,46.307044982910156
998.0,111.0,46.588218688964844
999.0,111.0,46.74103927612305
1000.0,111.0,46.74103927612305
1001.0,111.0,46.91691970825195
1002.0,111.0,46.93899917602539
1003.0,111.0,46.983219146728516
1004.0,111.0,47.20557403564453
1005.0,111.0,47.31753921508789
1006.0,111.0,47.18324279785156
1008.0,111.0,47.4300422668457
1011.0,111.0,47.497798919677734
1064.0,111.0,56.194576263427734
1070.0,111.0,56.80260467529297
1071.0,111.0,57.19344711303711
1075.0,111.0,57.49013137817383
1078.0,111.0,57.92414474487305
1079.0,111.0,57.99149703979492
1082.0,111.0,58.05900573730469
1085.0,111.0,58.57038879394531
1086.0,111.0,58.63925552368164
1094.0,111.0,61.006343841552734
1095.0,111.0,59.478458404541016
1096.0,111.0,61.15596389770508
1097.0,111.0,61.15596389770508
1098.0,111.0,61.1934814453125
1099.0,111.0,61.34402084350586
1100.0,111.0,61.34402084350586
1101.0,111.0,61.30631637573242
1102.0,111.0,61.23104476928711
1104.0,111.0,61.15596389770508
1106.0,111.0,61.1934814453125
1108.0,111.0,61.26865768432617
1122.0,111.0,64.6019287109375
1123.0,111.0,65.06547546386719
1125.0,111.0,64.72769165039062
1126.0,111.0,65.15047454833984
1129.0,111.0,65.83853149414062
1130.0,111.0,65.62195587158203
1133.0,111.0,65.9255599975586
1143.0,111.0,65.7517318725586
1144.0,111.0,66.40837097167969
1147.0,111.0,66.54127502441406
1148.0,111.0,66.67471313476562
718.0,112.0,18.834096908569336
721.0,112.0,18.887592315673828
724.0,112.0,18.86615753173828
727.0,112.0,18.89474868774414
733.0,112.0,19.064483642578125
735.0,112.0,19.009981155395508
757.0,112.0,23.1804256439209
775.0,112.0,26.37371063232422
779.0,112.0,25.34825325012207
782.0,112.0,25.860870361328125
786.0,112.0,26.471702575683594
815.0,112.0,30.428730010986328
818.0,112.0,30.503171920776367
822.0,112.0,31.635068893432617
824.0,112.0,31.74582290649414
825.0,112.0,31.81670570373535
827.0,112.0,31.77616310119629
828.0,112.0,31.77616310119629
829.0,112.0,31.92873764038086
831.0,112.0,31.58498191833496
832.0,112.0,32.07246780395508
833.0,112.0,32.97367858886719
834.0,112.0,32.83258056640625
836.0,112.0,33.006412506103516
838.0,112.0,33.149009704589844
839.0,112.0,33.105003356933594
840.0,112.0,32.60718536376953
841.0,112.0,33.43793869018555
843.0,112.0,33.31509017944336
846.0,112.0,33.193138122558594
848.0,112.0,33.550411224365234
850.0,112.0,33.846412658691406
853.0,112.0,34.03117370605469
855.0,112.0,34.15937423706055
856.0,112.0,33.60693359375
858.0,112.0,34.00796890258789
859.0,112.0,33.99637985229492
860.0,112.0,34.59777069091797
862.0,112.0,34.70611572265625
864.0,112.0,35.35816192626953
869.0,112.0,35.866729736328125
871.0,112.0,35.815216064453125
873.0,112.0,35.73822021484375
875.0,112.0,35.85383605957031
877.0,112.0,35.73822021484375
878.0,112.0,35.85383605957031
880.0,112.0,36.536766052246094
881.0,112.0,36.81999969482422
883.0,112.0,36.7928352355957
885.0,112.0,37.27405548095703
886.0,112.0,36.860816955566406
889.0,112.0,38.04171371459961
893.0,112.0,38.36360549926758
894.0,112.0,37.983768463134766
895.0,112.0,38.4227180480957
896.0,112.0,38.3046760559082
897.0,112.0,38.260597229003906
898.0,112.0,38.20198059082031
899.0,112.0,38.04171371459961
900.0,112.0,38.260597229003906
901.0,112.0,38.11439514160156
902.0,112.0,38.14354705810547
903.0,112.0,38.2752799987793
905.0,112.0,38.963035583496094
906.0,112.0,39.02401351928711
907.0,112.0,37.88278579711914
908.0,112.0,39.17728805541992
909.0,112.0,39.269832611083984
910.0,112.0,39.347286224365234
