u,v,z
851.0,111.0,24.477392196655273
854.0,111.0,24.441404342651367
855.0,111.0,24.351898193359375
857.0,111.0,24.429433822631836
860.0,111.0,24.537607192993164
862.0,111.0,24.967554092407227
863.0,111.0,25.093175888061523
864.0,111.0,24.91143226623535
867.0,111.0,24.634571075439453
868.0,111.0,24.646743774414062
870.0,111.0,24.76915168762207
871.0,111.0,25.52991485595703
873.0,111.0,26.070405960083008
874.0,111.0,26.1867618560791
875.0,111.0,26.255691528320312
876.0,111.0,26.290294647216797
877.0,111.0,26.290294647216797
879.0,111.0,26.255691528320312
881.0,111.0,26.118192672729492
883.0,111.0,25.99566650390625
884.0,111.0,25.881000518798828
886.0,111.0,25.6480770111084
888.0,111.0,25.720829010009766
890.0,111.0,25.894437789916992
892.0,111.0,25.901161193847656
894.0,111.0,25.92809295654297
896.0,111.0,25.740741729736328
897.0,111.0,25.773998260498047
918.0,111.0,29.037954330444336
920.0,111.0,29.004180908203125
979.0,111.0,15.87291145324707
981.0,111.0,15.923591613769531
984.0,111.0,15.782496452331543
1011.0,111.0,32.134464263916016
1013.0,111.0,32.23832321166992
1016.0,111.0,32.39537811279297
1022.0,111.0,32.7463493347168
1023.0,111.0,32.789405822753906
1024.0,111.0,32.83258056640625
1025.0,111.0,34.359413146972656
1027.0,111.0,33.03921127319336
1028.0,111.0,34.58577346801758
1029.0,111.0,34.43057632446289
1030.0,111.0,34.912628173828125
1031.0,111.0,34.81513977050781
1034.0,111.0,34.7666015625
1035.0,111.0,35.29560470581055
1037.0,111.0,33.834930419921875
1038.0,111.0,34.41869354248047
1040.0,111.0,34.82729721069336
1042.0,111.0,34.90040969848633
1045.0,111.0,34.68198013305664
1047.0,111.0,34.3121337890625
1048.0,111.0,34.27676010131836
1051.0,111.0,34.26498794555664
1052.0,111.0,34.3121337890625
1053.0,111.0,34.43057632446289
1061.0,111.0,34.79085159301758
1064.0,111.0,34.96157455444336
1068.0,111.0,35.121612548828125
1069.0,111.0,35.32059860229492
1073.0,111.0,35.52185821533203
1203.0,111.0,41.96271514892578
1204.0,111.0,42.10442352294922
785.0,112.0,21.697927474975586
791.0,112.0,21.64613151550293
794.0,112.0,21.660232543945312
821.0,112.0,24.78761863708496
823.0,112.0,24.967554092407227
825.0,112.0,24.91765594482422
826.0,112.0,24.830812454223633
828.0,112.0,25.067951202392578
829.0,112.0,25.099491119384766
831.0,112.0,24.163124084472656
848.0,112.0,24.561777114868164
849.0,112.0,24.598119735717773
850.0,112.0,24.44739532470703
851.0,112.0,24.519512176513672
852.0,112.0,24.423450469970703
854.0,112.0,24.45938491821289
855.0,112.0,24.357845306396484
856.0,112.0,24.369747161865234
857.0,112.0,24.477392196655273
858.0,112.0,24.280763626098633
859.0,112.0,24.628488540649414
860.0,112.0,24.89278221130371
861.0,112.0,24.88036346435547
862.0,112.0,25.099491119384766
865.0,112.0,24.658931732177734
866.0,112.0,24.689449310302734
867.0,112.0,24.689449310302734
875.0,112.0,26.11135482788086
877.0,112.0,26.30415916442871
878.0,112.0,26.09769058227539
889.0,112.0,25.438758850097656
917.0,112.0,28.87822151184082
919.0,112.0,28.987321853637695
1005.0,112.0,31.89810562133789
1006.0,112.0,31.918519973754883
1011.0,112.0,32.186309814453125
1015.0,112.0,32.405906677246094
1016.0,112.0,32.38486099243164
1018.0,112.0,32.405906677246094
1021.0,112.0,32.71412658691406
1022.0,112.0,32.897552490234375
1023.0,112.0,33.006412506103516
1026.0,112.0,32.91926574707031
1028.0,112.0,33.105003356933594
1030.0,112.0,35.20839309692383
1033.0,112.0,34.77872085571289
1039.0,112.0,34.73028564453125
1045.0,112.0,33.97322082519531
1047.0,112.0,34.15937423706055
1051.0,112.0,34.90040969848633
1053.0,112.0,34.44246292114258
1057.0,112.0,34.60977554321289
1193.0,112.0,41.59523391723633
1201.0,112.0,41.980377197265625
1204.0,112.0,42.1222038269043
1205.0,112.0,42.17563247680664
784.0,113.0,21.469085693359375
787.0,113.0,21.529327392578125
791.0,113.0,21.594581604003906
794.0,113.0,21.65553092956543
815.0,113.0,23.965730667114258
816.0,113.0,23.692487716674805
818.0,113.0,24.15142250061035
820.0,113.0,24.867956161499023
822.0,113.0,24.830812454223633
824.0,113.0,24.930110931396484
825.0,113.0,24.88036346435547
826.0,113.0,24.91765594482422
831.0,113.0,24.215919494628906
832.0,113.0,24.052417755126953
833.0,113.0,24.20416831970215
834.0,113.0,24.44739532470703
835.0,113.0,24.29258918762207
836.0,113.0,24.411497116088867
846.0,113.0,24.304428100585938
847.0,113.0,24.304428100585938
848.0,113.0,24.139732360839844
849.0,113.0,24.21004295349121
850.0,113.0,24.507463455200195
852.0,113.0,24.411497116088867
853.0,113.0,24.257143020629883
854.0,113.0,24.41747283935547
856.0,113.0,24.489412307739258
857.0,113.0,24.50144386291504
858.0,113.0,24.537607192993164
859.0,113.0,24.622407913208008
860.0,113.0,24.818456649780273
864.0,113.0,24.549686431884766
969.0,113.0,24.561777114868164
970.0,113.0,24.81228256225586
1001.0,113.0,31.705459594726562
1002.0,113.0,31.77616310119629
1003.0,113.0,31.725627899169922
1004.0,113.0,31.806560516357422
1005.0,113.0,31.918519973754883
1006.0,113.0,31.918519973754883
1008.0,113.0,32.062156677246094
1009.0,113.0,32.010711669921875
1011.0,113.0,32.217498779296875
1012.0,113.0,32.248748779296875
1013.0,113.0,32.227909088134766
1016.0,113.0,32.42697525024414
1041.0,113.0,33.76620864868164
1076.0,113.0,35.458717346191406
1077.0,113.0,35.55984878540039
1079.0,113.0,35.687076568603516
1080.0,113.0,35.55984878540039
1081.0,113.0,35.661556243896484
1082.0,113.0,35.789512634277344
1084.0,113.0,35.90546417236328
1191.0,113.0,41.38812255859375
1192.0,113.0,41.52596664428711
1193.0,113.0,41.612586975097656
1205.0,113.0,42.08665466308594
786.0,114.0,21.22241973876953
807.0,114.0,20.664051055908203
815.0,114.0,23.954219818115234
818.0,114.0,24.50144386291504
819.0,114.0,24.227684020996094
820.0,114.0,24.88656997680664
821.0,114.0,24.8493709564209
822.0,114.0,24.82463264465332
823.0,114.0,24.634571075439453
825.0,114.0,24.477392196655273
828.0,114.0,24.351898193359375
830.0,114.0,23.97149085998535
831.0,114.0,24.227684020996094
833.0,114.0,24.21004295349121
871.0,114.0,26.214290618896484
872.0,114.0,26.173019409179688
873.0,114.0,26.471702575683594
874.0,114.0,26.40862464904785
876.0,114.0,26.3946475982666
877.0,114.0,26.37371063232422
878.0,114.0,26.084041595458984
879.0,114.0,26.338890075683594
880.0,114.0,26.002443313598633
881.0,114.0,26.056785583496094
882.0,114.0,26.04998016357422
883.0,114.0,25.81402015686035
884.0,114.0,25.894437789916992
885.0,114.0,25.615144729614258
886.0,114.0,25.661273956298828
887.0,114.0,25.68770980834961
888.0,114.0,25.948328018188477
889.0,114.0,25.921356201171875
890.0,114.0,25.914621353149414
891.0,114.0,25.955080032348633
892.0,114.0,25.93483543395996
893.0,114.0,25.968595504760742
894.0,114.0,25.57573699951172
895.0,114.0,25.90789031982422
896.0,114.0,25.860870361328125
897.0,114.0,25.406360626220703
898.0,114.0,25.85416603088379
955.0,114.0,29.139753341674805
958.0,114.0,29.29379653930664
1009.0,114.0,32.113773345947266
1012.0,114.0,32.248748779296875
1016.0,114.0,32.42697525024414
1019.0,114.0,32.60718536376953
1023.0,114.0,32.897552490234375
1024.0,114.0,32.897552490234375
1036.0,114.0,34.90040969848633
1046.0,114.0,34.68198013305664
1049.0,114.0,34.98610305786133
1050.0,114.0,34.70611572265625
1054.0,114.0,34.288543701171875
1055.0,114.0,34.478179931640625
1057.0,114.0,34.51396942138672
1059.0,114.0,34.64583969116211
1060.0,114.0,34.59777069091797
1062.0,114.0,34.74238204956055
1063.0,114.0,34.82729721069336
1064.0,114.0,34.86381530761719
1065.0,114.0,34.93708419799805
1067.0,114.0,35.05988693237305
1068.0,114.0,35.01066207885742
1069.0,114.0,35.1463623046875
1070.0,114.0,35.109249114990234
1071.0,114.0,35.30809783935547
1072.0,114.0,35.2457160949707
1073.0,114.0,35.2332649230957
1074.0,114.0,35.34563064575195
1075.0,114.0,35.40836715698242
1077.0,114.0,35.48394775390625
1078.0,114.0,35.55984878540039
1079.0,114.0,35.661556243896484
1081.0,114.0,35.75102996826172
1082.0,114.0,35.674312591552734
1083.0,114.0,35.89254379272461
1084.0,114.0,35.944278717041016
1193.0,114.0,41.54326248168945
1194.0,114.0,41.54326248168945
1203.0,114.0,42.051170349121094
693.0,115.0,16.054302215576172
787.0,115.0,21.53397560119629
788.0,115.0,21.26313591003418
790.0,115.0,21.58056640625
791.0,115.0,21.660232543945312
792.0,115.0,21.358753204345703
806.0,115.0,20.89345932006836
807.0,115.0,20.98135757446289
808.0,115.0,20.889083862304688
809.0,115.0,20.867233276367188
825.0,115.0,24.843181610107422
850.0,115.0,24.351898193359375
853.0,115.0,24.28667449951172
862.0,115.0,26.401634216308594
864.0,115.0,26.40862464904785
865.0,115.0,26.338890075683594
867.0,115.0,26.324987411499023
868.0,115.0,26.33193588256836
869.0,115.0,26.37371063232422
870.0,115.0,26.401634216308594
871.0,115.0,26.415618896484375
872.0,115.0,26.436622619628906
873.0,115.0,26.262605667114258
874.0,115.0,26.520971298217773
875.0,115.0,26.471702575683594
877.0,115.0,26.352807998657227
878.0,115.0,26.324987411499023
880.0,115.0,26.125032424926758
881.0,115.0,25.968595504760742
882.0,115.0,26.07722282409668
883.0,115.0,25.874286651611328
884.0,115.0,25.674484252929688
885.0,115.0,25.667879104614258
886.0,115.0,25.80066680908203
887.0,115.0,25.7673397064209
888.0,115.0,25.941579818725586
890.0,115.0,25.961835861206055
891.0,115.0,25.874286651611328
893.0,115.0,25.80066680908203
894.0,115.0,25.93483543395996
896.0,115.0,25.374046325683594
897.0,115.0,25.45174217224121
942.0,115.0,28.280513763427734
943.0,115.0,28.344806671142578
944.0,115.0,28.401302337646484
945.0,115.0,28.53944969177246
946.0,115.0,28.662464141845703
947.0,115.0,28.69544792175293
948.0,115.0,28.79485511779785
949.0,115.0,28.836477279663086
950.0,115.0,28.970483779907227
951.0,115.0,28.65423011779785
952.0,115.0,29.09724998474121
954.0,115.0,29.14826774597168
955.0,115.0,29.23369789123535
956.0,115.0,29.276599884033203
957.0,115.0,29.354141235351562
958.0,115.0,29.414737701416016
1006.0,115.0,31.94919204711914
1024.0,115.0,33.34850311279297
1034.0,115.0,33.204185485839844
1035.0,115.0,33.61825942993164
1037.0,115.0,33.47160339355469
1038.0,115.0,33.39316177368164
1039.0,115.0,33.550411224365234
1041.0,115.0,33.64093780517578
1043.0,115.0,33.789085388183594
1044.0,115.0,33.8578987121582
1045.0,115.0,33.8578987121582
1046.0,115.0,33.8693962097168
1047.0,115.0,34.03117370605469
1048.0,115.0,34.86381530761719
1049.0,115.0,34.51396942138672
1050.0,115.0,34.371253967285156
1052.0,115.0,34.621788024902344
1053.0,115.0,34.621788024902344
1055.0,115.0,34.41869354248047
1056.0,115.0,34.45436096191406
1057.0,115.0,34.34757995605469
1058.0,115.0,34.525917053222656
1059.0,115.0,34.537872314453125
1061.0,115.0,34.73028564453125
1062.0,115.0,34.68198013305664
1063.0,115.0,34.81513977050781
1065.0,115.0,34.93708419799805
1066.0,115.0,34.99837875366211
1068.0,115.0,35.096893310546875
1070.0,115.0,35.19596862792969
1071.0,115.0,35.20839309692383
1073.0,115.0,35.33311080932617
1074.0,115.0,35.37070083618164
1075.0,115.0,35.43352508544922
1077.0,115.0,35.40836715698242
1079.0,115.0,35.64881134033203
1081.0,115.0,35.76384735107422
1084.0,115.0,35.76384735107422
785.0,116.0,21.5572452545166
786.0,116.0,21.688491821289062
787.0,116.0,21.561904907226562
788.0,116.0,21.56656837463379
789.0,116.0,21.58056640625
790.0,116.0,21.636741638183594
792.0,116.0,21.66493797302246
798.0,116.0,20.84107208251953
799.0,116.0,20.897836685180664
818.0,116.0,24.41747283935547
819.0,116.0,24.38166046142578
821.0,116.0,24.89278221130371
822.0,116.0,24.74457359313965
823.0,116.0,24.610258102416992
824.0,116.0,24.973804473876953
825.0,116.0,24.986316680908203
826.0,116.0,25.124778747558594
827.0,116.0,24.34595489501953
828.0,116.0,24.6955623626709
829.0,116.0,24.34001350402832
830.0,116.0,24.328140258789062
831.0,116.0,24.334075927734375
832.0,116.0,24.357845306396484
833.0,116.0,24.298507690429688
834.0,116.0,24.519512176513672
835.0,116.0,24.507463455200195
836.0,116.0,24.50144386291504
841.0,116.0,24.363794326782227
842.0,116.0,24.334075927734375
844.0,116.0,24.3162784576416
846.0,116.0,24.08726692199707
847.0,116.0,24.081451416015625
848.0,116.0,24.399553298950195
849.0,116.0,24.334075927734375
850.0,116.0,24.43541717529297
851.0,116.0,24.411497116088867
852.0,116.0,24.280763626098633
853.0,116.0,24.298507690429688
854.0,116.0,24.239459991455078
855.0,116.0,24.227684020996094
856.0,116.0,24.334075927734375
857.0,116.0,24.85556411743164
858.0,116.0,24.861759185791016
859.0,116.0,24.94257926940918
860.0,116.0,24.986316680908203
861.0,116.0,25.005107879638672
862.0,116.0,24.732301712036133
863.0,116.0,26.30415916442871
864.0,116.0,26.40862464904785
865.0,116.0,26.42261505126953
866.0,116.0,26.37371063232422
868.0,116.0,26.359771728515625
869.0,116.0,26.1867618560791
871.0,116.0,26.387664794921875
872.0,116.0,26.464679718017578
874.0,116.0,26.429616928100586
875.0,116.0,26.380685806274414
877.0,116.0,26.234975814819336
879.0,116.0,26.359771728515625
880.0,116.0,26.159290313720703
882.0,116.0,25.6414852142334
883.0,116.0,25.595426559448242
884.0,116.0,25.615144729614258
885.0,116.0,25.595426559448242
886.0,116.0,25.7673397064209
887.0,116.0,25.747386932373047
888.0,116.0,25.914621353149414
889.0,116.0,25.787324905395508
890.0,116.0,25.807340621948242
892.0,116.0,25.681095123291016
893.0,116.0,25.807340621948242
895.0,116.0,25.7540340423584
936.0,116.0,28.248477935791016
938.0,116.0,28.352863311767578
939.0,116.0,28.296560287475586
940.0,116.0,28.474271774291992
942.0,116.0,28.393218994140625
943.0,116.0,28.596723556518555
944.0,116.0,28.68719482421875
945.0,116.0,28.360925674438477
946.0,116.0,28.77823829650879
947.0,116.0,28.745065689086914
948.0,116.0,28.9033260345459
950.0,116.0,29.004180908203125
951.0,116.0,28.87822151184082
952.0,116.0,29.105741500854492
953.0,116.0,29.037954330444336
954.0,116.0,29.063337326049805
955.0,116.0,29.242267608642578
956.0,116.0,29.22513198852539
958.0,116.0,29.268009185791016
982.0,116.0,15.812520027160645
985.0,116.0,30.83319091796875
988.0,116.0,30.986448287963867
1011.0,116.0,32.041561126708984
1015.0,116.0,32.227909088134766
1018.0,116.0,32.41643524169922
1019.0,116.0,32.500938415527344
1021.0,116.0,32.61784744262695
1022.0,116.0,32.61784744262695
1023.0,116.0,32.71412658691406
1025.0,116.0,32.84339141845703
1027.0,116.0,32.9518928527832
1028.0,116.0,32.91926574707031
1029.0,116.0,33.07207489013672
1030.0,116.0,33.02827072143555
1031.0,116.0,33.105003356933594
1032.0,116.0,33.259544372558594
1033.0,116.0,33.292850494384766
1034.0,116.0,33.259544372558594
1035.0,116.0,33.34850311279297
1036.0,116.0,33.2263069152832
1037.0,116.0,33.43793869018555
1039.0,116.0,33.53913116455078
1040.0,116.0,33.561702728271484
1042.0,116.0,33.76620864868164
1043.0,116.0,33.67500686645508
1044.0,116.0,33.834930419921875
1045.0,116.0,33.88090133666992
1046.0,116.0,33.903934478759766
1047.0,116.0,33.96165466308594
1048.0,116.0,34.07768249511719
1050.0,116.0,34.100982666015625
1051.0,116.0,34.3121337890625
1052.0,116.0,34.206233978271484
1054.0,116.0,34.38310241699219
1057.0,116.0,34.46626663208008
1059.0,116.0,34.621788024902344
1060.0,116.0,34.70611572265625
1061.0,116.0,34.549835205078125
1064.0,116.0,34.718196868896484
1066.0,116.0,34.90040969848633
1086.0,116.0,36.009159088134766
671.0,117.0,12.886999130249023
673.0,117.0,12.933788299560547
676.0,117.0,12.957310676574707
677.0,117.0,12.930435180664062
680.0,117.0,13.006307601928711
682.0,117.0,13.077930450439453
699.0,117.0,12.999527931213379
